Id,FormationId,PlayerId,SortNo,Name,Rarity,Level,ForceValue,SpeedRune1,SpeedRune2,SpeedRune3,PiercingRune1,PiercingRune2,PiercingRune3,LRNum,URNum,SSRNum,SRNum,RNum,EWeapon
1201,-50005,-6,4,"アイビー",15,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,-50005,-6,5,"ルーク",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,-50006,-6,1,"[墓守の夏休み]モーザ",13,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,-50006,-6,2,"ハトホル",14,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,-50006,-6,3,"リシェス",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,-50006,-6,4,"トロポン",14,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,-50006,-6,5,"ウィーラ",9,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,-50007,-6,1,"[雪幻の魔女]ルナリンド",13,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,-50007,-6,2,"[錆鉄の魔女]A.A.",13,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,-50007,-6,3,"[却火の魔女]ヴァルリーデ",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,-50007,-6,4,"[英霊の魔女]アームストロング",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,-50007,-6,5,"ベル",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,-50008,-6,1,"モーザ",15,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,-50008,-6,2,"ソーニャ",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,-50008,-6,3,"ステラ",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,-50008,-6,4,"カロル",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,-50008,-6,5,"[弔花の魔女]ナターシャ",13,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,-50009,-6,1,"サブリナ",13,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,-50009,-6,2,"プリシラ",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,-50009,-6,3,"[夏の残響]コルディ",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,-50009,-6,4,"ソフィア",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,-50009,-6,5,"シフォン",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,-50010,-6,1,"シヴィ",8,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,-50010,-6,2,"ソルティーナ",15,480,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,-50010,-6,3,"ペトラ",3,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,-50010,-6,4,"テオドラ",2,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,-50010,-6,5,"アイリス",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,-50011,-6,1,"ロキ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,-50011,-6,2,"イリア",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,-50011,-6,3,"スクルド",2,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,-50011,-6,4,"チェルナ",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,-50011,-6,5,"ソテイラ",2,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,-50012,-6,1,"ザラ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,-50012,-6,2,"ロザリー",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,-50012,-6,3,"リブラ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,-50012,-6,4,"ガルム",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,-50012,-6,5,"シャーロット",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,-50013,-6,1,"シズ",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,-50013,-6,2,"モニカ",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,-50013,-6,3,"アリアンロッド",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
# コルパ、フロパ+サブパ+デバフ
1404,-60001,-7,1,"[天泣の魔女]ルサールカ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,-60001,-7,2,"ミミ",9,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,-60001,-7,3,"マーリン",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,-60001,-7,4,"コルディ",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,-60001,-7,5,"プリマヴェーラ",10,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,-60002,-7,1,"アムレート",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,-60002,-7,2,"フェンリル",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,-60002,-7,3,"フローレンス",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,-60002,-7,4,"ソルティーナ",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,-60002,-7,5,"[骸晶の魔女]オフィーリア",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,-60003,-7,1,"ニーナ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,-60003,-7,2,"フィアー",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,-60003,-7,3,"ディアン",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,-60003,-7,4,"フレイシア",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,-60003,-7,5,"アモール",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,-60004,-7,1,"メルティーユ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,-60004,-7,2,"レア",7,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,-60004,-7,3,"リーン",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,-60004,-7,4,"シフォン",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,-60004,-7,5,"サブリナ",10,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,-60005,-7,1,"リシェス",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,-60005,-7,2,"[墓守の夏休み]モーザ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,-60005,-7,3,"トロポン",12,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,-60005,-7,4,"ハトホル",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,-60005,-7,5,"オリヴィエ",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,-60006,-7,1,"[聖剣の魔女]フォルティナ",9,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,-60006,-7,2,"[却火の魔女]ヴァルリーデ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,-60006,-7,3,"[英霊の魔女]アームストロング",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,-60006,-7,4,"[雪幻の魔女]ルナリンド",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,-60006,-7,5,"[錆鉄の魔女]A.A.",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,-60007,-7,1,"ペトラ",3,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,-60007,-7,2,"アイビー",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,-60007,-7,3,"[弔花の魔女]ナターシャ",4,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,-60007,-7,4,"[雷啼の魔女]ケロベロス",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,-60007,-7,5,"[聖槍の魔女]エルフリンデ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,-60008,-7,1,"テオドラ",3,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,-60008,-7,2,"プリシラ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,-60008,-7,3,"[夏の残響]コルディ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,-60008,-7,4,"アーティ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,-60008,-7,5,"ベル",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,-60009,-7,1,"アイリス",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,-60009,-7,2,"モーザ",12,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,-60009,-7,3,"ロキ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,-60009,-7,4,"ステラ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,-60009,-7,5,"イリア",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
# エルフ主軸、フロパ+デバフ
1404,-70001,-8,1,"[天泣の魔女]ルサールカ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,-70001,-8,2,"[骸晶の魔女]オフィーリア",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,-70001,-8,3,"フィアー",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,-70001,-8,4,"[聖槍の魔女]エルフリンデ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,-70001,-8,5,"アムレート",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,-70002,-8,1,"ミミ",9,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,-70002,-8,2,"フローレンス",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,-70002,-8,3,"マーリン",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,-70002,-8,4,"コルディ",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,-70002,-8,5,"プリマヴェーラ",10,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,-70003,-8,1,"フェンリル",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,-70003,-8,2,"ソルティーナ",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,-70003,-8,3,"ニーナ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,-70003,-8,4,"ディアン",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,-70003,-8,5,"フレイシア",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,-70004,-8,1,"[涼風の軍神]サブリナ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,-70004,-8,2,"レア",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,-70004,-8,3,"メルティーユ",15,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,-70004,-8,4,"アイビー",15,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,-70004,-8,5,"ルーク",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,-70005,-8,1,"[墓守の夏休み]モーザ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,-70005,-8,2,"ハトホル",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,-70005,-8,3,"リシェス",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,-70005,-8,4,"トロポン",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,-70005,-8,5,"ウィーラ",9,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,-70006,-8,1,"[雪幻の魔女]ルナリンド",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,-70006,-8,2,"[錆鉄の魔女]A.A.",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,-70006,-8,3,"[却火の魔女]ヴァルリーデ",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,-70006,-8,4,"[英霊の魔女]アームストロング",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,-70006,-8,5,"ベル",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,-70007,-8,1,"モーザ",15,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,-70007,-8,2,"ソーニャ",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,-70007,-8,3,"ステラ",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,-70007,-8,4,"カロル",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,-70007,-8,5,"[弔花の魔女]ナターシャ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,-70008,-8,1,"サブリナ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,-70008,-8,2,"プリシラ",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,-70008,-8,3,"[夏の残響]コルディ",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,-70008,-8,4,"ソフィア",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,-70008,-8,5,"シフォン",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,-70009,-8,1,"シヴィ",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,-70009,-8,2,"ソルティーナ",15,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,-70009,-8,3,"ペトラ",3,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,-70009,-8,4,"テオドラ",2,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,-70009,-8,5,"アイリス",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,-70010,-8,1,"ロキ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,-70010,-8,2,"イリア",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,-70010,-8,3,"スクルド",2,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,-70010,-8,4,"チェルナ",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,-70010,-8,5,"ソテイラ",2,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,-70011,-8,1,"ザラ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,-70011,-8,2,"ロザリー",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,-70011,-8,3,"リブラ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,-70011,-8,4,"ガルム",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,-70011,-8,5,"シャーロット",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
# 両軸、ニーナパ+サブパ+デバフ
1203,-80001,-9,1,"コルディ",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,-80001,-9,2,"マーリン",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,-80001,-9,3,"フローレンス",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,-80001,-9,4,"ミミ",9,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,-80001,-9,5,"プリマヴェーラ",10,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,-80002,-9,1,"ニーナ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,-80002,-9,2,"フィアー",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,-80002,-9,3,"ディアン",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,-80002,-9,4,"フレイシア",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,-80002,-9,5,"アモール",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,-80003,-9,1,"[天泣の魔女]ルサールカ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,-80003,-9,2,"アムレート",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,-80003,-9,3,"フェンリル",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,-80003,-9,4,"ソルティーナ",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,-80003,-9,5,"[骸晶の魔女]オフィーリア",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,-80004,-9,1,"メルティーユ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,-80004,-9,2,"レア",7,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,-80004,-9,3,"リーン",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,-80004,-9,4,"シフォン",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,-80004,-9,5,"サブリナ",10,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,-80005,-9,1,"リシェス",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,-80005,-9,2,"[墓守の夏休み]モーザ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,-80005,-9,3,"トロポン",12,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,-80005,-9,4,"ハトホル",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,-80005,-9,5,"オリヴィエ",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,-80006,-9,1,"[聖剣の魔女]フォルティナ",9,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,-80006,-9,2,"[却火の魔女]ヴァルリーデ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,-80006,-9,3,"[英霊の魔女]アームストロング",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,-80006,-9,4,"[雪幻の魔女]ルナリンド",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,-80006,-9,5,"[錆鉄の魔女]A.A.",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,-80007,-9,1,"ペトラ",3,160,1941951,0,0,0,0,0,0,0,0,0,0,0,0
1201,-80007,-9,2,"アイビー",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,-80007,-9,3,"[弔花の魔女]ナターシャ",4,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,-80007,-9,4,"[雷啼の魔女]ケロベロス",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,-80007,-9,5,"[聖槍の魔女]エルフリンデ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,-80008,-9,1,"テオドラ",3,160,1748000,0,0,0,0,0,0,0,0,0,0,0,0
1110,-80008,-9,2,"プリシラ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,-80008,-9,3,"[夏の残響]コルディ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,-80008,-9,4,"アーティ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,-80008,-9,5,"ベル",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,-80009,-9,1,"アイリス",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,-80009,-9,2,"モーザ",12,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,-80009,-9,3,"ロキ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,-80009,-9,4,"ステラ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,-80009,-9,5,"イリア",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,-80010,-9,1,"スクルド",2,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,-80010,-9,2,"ウィーラ",2,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,-80010,-9,3,"カロル",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,-80010,-9,4,"チェルナ",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,-80010,-9,5,"ソテイラ",2,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,-80011,-9,1,"ザラ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,-80011,-9,2,"ロザリー",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,-80011,-9,3,"リブラ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,-80011,-9,4,"[涼風の軍神]サブリナ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,-80011,-9,5,"ルーク",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
# ニーナパ+デバフ
1204,-90001,-10,1,"ニーナ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,-90001,-10,2,"フィアー",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,-90001,-10,3,"ディアン",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,-90001,-10,4,"フレイシア",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,-90001,-10,5,"アモール",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,-90002,-10,1,"コルディ",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,-90002,-10,2,"マーリン",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,-90002,-10,3,"フローレンス",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,-90002,-10,4,"ミミ",9,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,-90002,-10,5,"プリマヴェーラ",10,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,-90003,-10,1,"[天泣の魔女]ルサールカ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,-90003,-10,2,"アムレート",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,-90003,-10,3,"フェンリル",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,-90003,-10,4,"ソルティーナ",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,-90003,-10,5,"[骸晶の魔女]オフィーリア",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,-90004,-10,1,"メルティーユ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,-90004,-10,2,"レア",7,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,-90004,-10,3,"リーン",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,-90004,-10,4,"シフォン",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,-90004,-10,5,"サブリナ",10,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,-90005,-10,1,"リシェス",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,-90005,-10,2,"[墓守の夏休み]モーザ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,-90005,-10,3,"トロポン",12,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,-90005,-10,4,"ハトホル",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,-90005,-10,5,"オリヴィエ",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,-90006,-10,1,"[聖剣の魔女]フォルティナ",9,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,-90006,-10,2,"[却火の魔女]ヴァルリーデ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,-90006,-10,3,"[英霊の魔女]アームストロング",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,-90006,-10,4,"[雪幻の魔女]ルナリンド",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,-90006,-10,5,"[錆鉄の魔女]A.A.",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,-90007,-10,1,"ペトラ",3,160,1941951,0,0,0,0,0,0,0,0,0,0,0,0
1201,-90007,-10,2,"アイビー",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,-90007,-10,3,"[弔花の魔女]ナターシャ",4,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,-90007,-10,4,"[雷啼の魔女]ケロベロス",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,-90007,-10,5,"[聖槍の魔女]エルフリンデ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,-90008,-10,1,"テオドラ",3,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,-90008,-10,2,"プリシラ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,-90008,-10,3,"[夏の残響]コルディ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,-90008,-10,4,"アーティ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,-90008,-10,5,"ベル",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,-90009,-10,1,"アイリス",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,-90009,-10,2,"モーザ",12,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,-90009,-10,3,"ロキ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,-90009,-10,4,"ステラ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,-90009,-10,5,"イリア",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,-90010,-10,1,"スクルド",2,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,-90010,-10,2,"ウィーラ",2,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,-90010,-10,3,"カロル",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,-90010,-10,4,"チェルナ",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,-90010,-10,5,"ソテイラ",2,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,-90011,-10,1,"ザラ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,-90011,-10,2,"ロザリー",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,-90011,-10,3,"リブラ",5,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,-90011,-10,4,"[涼風の軍神]サブリナ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,-90011,-10,5,"ルーク",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
# コルパ、フロパ、ルサールカパ+デバフ
1305,-100001,-11,1,"プリマヴェーラ",10,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,-100001,-11,2,"マーリン",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,-100001,-11,3,"ミミ",9,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,-100001,-11,4,"フィアー",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,-100001,-11,5,"コルディ",14,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,-100002,-11,1,"ソルティーナ",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,-100002,-11,2,"[天泣の魔女]ルサールカ",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,-100002,-11,3,"ディアン",11,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,-100002,-11,4,"[骸晶の魔女]オフィーリア",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,-100002,-11,5,"アムレート",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,-100003,-11,1,"[弔花の魔女]ナターシャ",4,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,-100003,-11,2,"シヴィ",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,-100003,-11,3,"フローレンス",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,-100003,-11,4,"フェンリル",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,-100003,-11,5,"モーザ",12,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,-100004,-11,1,"メルティーユ",13,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,-100004,-11,2,"レア",7,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,-100004,-11,3,"リーン",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,-100004,-11,4,"シフォン",8,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,-100004,-11,5,"サブリナ",10,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,-100005,-11,1,"リシェス",3,340,0,0,0,0,0,0,0,0,0,0,0,0,0
